Technical_coef_variation;2030;2035;2040;2050
Crude_oil;0;0;0;0
Liquid_fuels;0;0;0;0
Gas_fuels;0;0;0;0
Solid_fuels;0;0;0;0
Elec_heating;0;0;0;0
Steel_Iron;-0.577329754216856;-0.626818004337778;-0.6763062544587;-0.75743979036479
NonFerrousMetals;-0.0785331341832166;-0.0621191985116517;-0.0457052628400869;-0.0102299520794703
Cement;1.01344359824622;1.20871741759977;1.40399123695331;1.87550279221139
OthMin;-0.260492048382334;-0.274085056402111;-0.287678064421889;-0.296016627950652
ChemicalPharma;-0.0857699449041652;-0.121445148786912;-0.157120352669659;-0.228444228076199
Paper;-0.121810382590269;-0.184402277392046;-0.246994172193822;-0.360847939638506
Auto_indus;0.0362663321307625;0.0300831427150916;0.0238999532994207;0.00845258361704592
OthEquip;-0.289944300898207;-0.253090361884532;-0.216236422870856;-0.135136398482171
Electronics;0.00629007111439217;0.00707386474542037;0.00785765837644858;0.00636392843522947
Food_industry;0.0120516776376737;-0.0184897675816325;-0.0490312128009388;-0.103285060107221
OthManuf;0.00629007448790289;0.00707386794523061;0.00785766140255834;0.00636393107617489
LandTransp;-0.101801600891908;-0.183427594915165;-0.265053588938421;-0.418406739587748
NavalTransp;0.0590518269312619;-0.0462934334313696;-0.151638693794001;-0.626454060329061
AirTransp;-0.0563644118729018;-0.0981298822138706;-0.139895352554839;-0.188994038014117
AgriForest_Fish;-0.0170850667225285;-0.0386183567900217;-0.0601516468575149;-0.0925758649013117
Construction;0.0973367737965241;0.171911930479666;0.246487087162808;0.398873634742302
Property_business;-0.207352653196391;-0.317442021533561;-0.427531389870732;-0.627138985151062
Compo;-0.163491419910037;-0.209604493078532;-0.255717566247026;-0.33644165290961
