2024;Coal;CrudeOil;NaturalGas;OthFossFuel;OthBiofuel;Diesel;Biodiesel;Gasoline;Ethanol;Electricity;PlantedForest;SugarCane;Soy;RestAgri;Cattle;RestLivestoock;Cement;IronSteel;MiningPellet;NonFerrousMetals;Chemical;BovineMeat;RestFoodBeve;Textiles;PaperPulp;Ceramics;Construction;OthIndustry;FreightRoad;FreightRail;FreightAir;FreightWater;PassRoad;PassRail;PassAir;PassWater;WaterSewage;Education;Health;Composite;C;G;I;X;Tot_uses;Y;M
Coal;0;0;0;0;0;0;0;0;0;3410.8;0;0;0;0;0;0;135.8380809;9334.948259;356.1279428;1161.224091;194.3557812;9.494326943;44.02417062;0;140.2115872;42.34427298;3.342921817;8.625561942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14841.337;2113.308054;12728.02894
CrudeOil;0;0;0;45688.32802;0;52102.04629;0;21798.42568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105632.8;225221.6;207619.4313;17602.16874
NaturalGas;0;14828.67528;3359.255908;1445.150058;0;1648.019932;0;689.4976795;0;6708.770567;0;0;0;0;0;0;4.429109812;1277.310541;515.2895472;716.7867015;2181.136301;158.6957093;735.8548977;230.2388324;915.6569826;1420.871392;699.8041844;1805.667218;0;0;0;0;1582.900901;0;0;0;3.458616168;19.8183015;19.92244189;239.5848826;779.5733307;0;0;0;41986.36931;35111.03365;6875.33566
OthFossFuel;0;845.9513778;811.9113319;1519.235774;0;1713.883172;0;777.4590926;0;1471.993151;2.297777611;3.956454568;9.279144556;20.26554756;6.237800204;2.979347382;3235.418637;247.831039;607.8643461;2083.127221;1686.234797;73.14198101;339.1514818;43.8112508;398.638787;456.2159508;185.5369566;478.7310619;0;0;521.2731017;966.5017899;0;0;3356.527731;0;21.03868681;120.5542963;121.18778;461.0013249;7233.875372;0;0;14242.08316;44065.19673;41747.22374;2317.972986
OthBiofuel;0;0;0;0;1970.323748;0;0;0;0;2841.098351;107.843148;185.6909535;435.5043564;951.1366263;292.7628885;139.8317222;305.2874986;3351.733485;0;13.57970596;66.07659682;427.527889;1982.400737;65.04691792;11446.41898;2350.621392;273.4959028;705.6868152;0;0;0;0;0;0;0;0;0;0;0;176.7304032;5471.830453;0;0;0;33560.62857;33560.62857;0
Diesel;0;1335.96411;0;3.515107475;0;3.728522625;0.236947154;1.798833542;0;89.54872649;324.5265137;558.7896763;1310.539548;2862.203664;880.9954206;420.7879884;54.38743278;37.84747178;440.098353;11.00082885;17.58582782;41.9943537;194.7232915;1.472520787;200.7076575;17.14735309;36.04739615;93.01116368;30002.67384;1255.285569;0;262.2713735;8683.208048;0;0;88.42808833;0.217008765;1.243487258;1.250021483;6.395626085;0;0;0;1098.760089;50338.39186;50267.56629;70.82557199
Biodiesel;0;0;0;0;0;0;0;0;0;0;21.29138449;36.66081305;85.98126882;187.7821261;57.79993758;27.60686253;3.934838073;1.907727194;26.01779556;0;1.183444249;2.793797933;12.95453987;0.151720635;11.42545635;1.576885332;3.271271907;8.44068752;1944.671185;64.00777984;0;0;562.8159867;0;0;0;0.013858279;0.079409665;0.079826943;0.274840233;0;0;0;0;3062.723444;3062.723444;0
Gasoline;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2946.230021;0;48.78315597;0;0;0;0;0;21605.68682;0;0;0;24600.7;22285.4;2315.3
Ethanol;0;0;0;0;0;0;0;0;0;0;0.660748595;1.137717498;2.668309455;5.8275579;1.793740917;0.856740698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1870.972875;0;0;0;0;0;0;0;15137.87144;0;0;1232.755165;18254.54429;18254.54429;0
Electricity;0;911.500062;61.81671565;159.6257166;44.39050949;169.3171831;10.76008616;81.68742925;595.8689434;11860.49459;142.7709104;245.8317193;576.5535836;1259.186555;387.5816396;185.1198027;585.8670722;2563.07178;1365.2359;2945.677273;1922.116906;453.1443976;2101.181727;592.9689369;2314.612271;354.0631707;1299.061673;3351.89919;0;0;0;0;0;233.5782269;0;0;309.0862058;1771.102464;1780.409179;10325.06189;15907.10629;0;0;0;66867.75;65023.5;1844.25
PlantedForest;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SugarCane;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Soy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RestAgri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cattle;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RestLivestoock;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IronSteel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MiningPellet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NonFerrousMetals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chemical;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BovineMeat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RestFoodBeve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Textiles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PaperPulp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ceramics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OthIndustry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FreightRoad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FreightRail;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FreightAir;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FreightWater;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PassRoad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PassRail;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PassAir;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PassWater;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WaterSewage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Education;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Health;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Composite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ktoe_ktons;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
