Row;Biomass;Commodities;EnerSect;HybridCommod;FinEnerSect
Row;Coal;Commodities;EnerSect;HybridCommod;FinEnerSect
Row;Oil;Commodities;EnerSect;HybridCommod;FinEnerSect
Row;Natural_gas;Commodities;EnerSect;HybridCommod;FinEnerSect
Row;Electricity;Commodities;EnerSect;HybridCommod;FinEnerSect
Row;Buildings_constr;Commodities;NonEnerSect;NonHybridCommod;-
Row;Transportation;Commodities;NonEnerSect;HybridCommod;-
Row;Agri_LS;Commodities;NonEnerSect;HybridCommod;-
Row;Heavy_Industry;Commodities;NonEnerSect;HybridCommod;-
Row;OthIndus;Commodities;NonEnerSect;NonHybridCommod;-
Row;Composite;Commodities;NonEnerSect;NonHybridCommod;-
Row;Labour_income;OthPart_IOT_AGG;Value_Added;-;-
Row;Labour_Tax;OthPart_IOT_AGG;Value_Added;-;-
Row;Labour_Corp_Tax;OthPart_IOT_AGG;Value_Added;-;-
Row;Capital_income;OthPart_IOT_AGG;Value_Added;-;-
Row;Production_Tax;OthPart_IOT_AGG;Value_Added;-;-
Row;Profit_margin;OthPart_IOT_AGG;Value_Added;-;-
Row;M_value;OthPart_IOT_AGG;-;-;-
Row;Trade_margins;OthPart_IOT_AGG;Margins;-;-
Row;Transp_margins;OthPart_IOT_AGG;Margins;-;-
Row;SpeMarg_Biomass;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_Coal;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_Oil;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_Natural_gas;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_Electricity;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_Buildings_constr;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_Transportation;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_Agri_LS;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_Heavy_Industry;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_OthIndus;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_Composite;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_H1;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;SpeMarg_C
Row;SpeMarg_H2;OthPart_IOT_AGG;;SpeMarg_FC;SpeMarg_C
Row;SpeMarg_H3;OthPart_IOT_AGG;;SpeMarg_FC;SpeMarg_C
Row;SpeMarg_H4;OthPart_IOT_AGG;;SpeMarg_FC;SpeMarg_C
Row;SpeMarg_H5;OthPart_IOT_AGG;;SpeMarg_FC;SpeMarg_C
Row;SpeMarg_H6;OthPart_IOT_AGG;;SpeMarg_FC;SpeMarg_C
Row;SpeMarg_G;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-
Row;SpeMarg_I;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-
Row;SpeMarg_X;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-
Row;VA_Tax;OthPart_IOT_AGG;Taxes;-;-
Row;Cons_Tax;OthPart_IOT_AGG;Taxes;-;-
Row;Energy_Tax_IC;OthPart_IOT_AGG;Taxes;-;-
Row;Energy_Tax_FC;OthPart_IOT_AGG;Taxes;-;-
Row;ClimPolCompensbySect;OthPart_IOT_AGG;Taxes;-;-
Row;OtherIndirTax;OthPart_IOT_AGG;Taxes;-;-
Column;Biomass;Sectors;-;-;-
Column;Coal;Sectors;-;-;-
Column;Oil;Sectors;-;-;-
Column;Natural_gas;Sectors;-;-;-
Column;Electricity;Sectors;-;-;-
Column;Buildings_constr;Sectors;-;-;-
Column;Transportation;Sectors;-;-;-
Column;Agri_LS;Sectors;-;-;-
Column;Heavy_Industry;Sectors;-;-;-
Column;OthIndus;Sectors;-;-;-
Column;Composite;Sectors;-;-;-
Column;H1;FC;C;-;-
Column;H2;FC;C;-;-
Column;H3;FC;C;-;-
Column;H4;FC;C;-;-
Column;H5;FC;C;-;-
Column;H6;FC;C;-;-
Column;G;FC;-;-;-
Column;I;FC;-;-;-
Column;X;FC;-;-;-
