2040;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo;C;G;I;X;Tot_uses;Y;M
Crude_oil;0;44908.8119911939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liquid_fuels;0;3562.17385573619;0;0;332.212840909091;8.22965021736717;358.376891008072;322.875974969604;77.2213915718079;9205.27266649603;15.6164913499603;93.7540689094867;64.3619068309937;32.0444780039674;89.4186397947235;263.411320959715;10251.7707945256;414.588090290045;1585.18100245735;1935.38105832671;3212.16511905762;72.4233750153238;563.200324082466;12689.7244326262;0;0;0;0;47867.8184805627;0
Gas_fuels;0;22.3055493469293;895.17190242507;0;3063.78329542397;869.350803220596;205.117024508743;7.27607816318893;1437.17008178687;3412.9461457832;613.586273677002;134.012361237096;830.482216911621;45.8044777349106;2022.18880304663;376.520971398843;2885.83299510569;2.82518325912764;0;1371.06416739535;176.485348457886;658.749923955078;5122.7683131627;9820.58975000227;0;0;0;0;637.56816825789;0
Solid_fuels;0;3408.09460928066;702.524306182855;2017.51289204371;4917.98897444531;1379.53623641354;2.31457733596069;541.158302809021;93.4888603456307;182.949119854114;539.08835407381;23.1465425652155;75.4951200317509;7.91132462544128;409.155086290192;65.0324985749683;0;0;0;135.963289368345;52.8625715560913;33.4292116962573;259.962240881067;6396.37439276886;0;0;0;0;17486.245576037;0
Elec_heating;0;0;39.0310215982504;0;6667.31817926516;826.932467548021;661.483239046074;27.2852922919464;671.595213783912;2465.60683902319;1096.21399737671;240.571531203102;1488.47058737941;82.2256487604933;2130.33874028487;675.909489119764;1858.89421006258;12.2116904819621;0;882.508702204722;327.877098832398;1474.76177687183;11468.4839045806;24609.0622074013;0;0;0;0;60751.0256277049;0
Steel_Iron;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20693.2662640659;0
NonFerrousMetals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26488.4999647308;0
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5184.56885647222;0
OthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25897.298541867;0
ChemicalPharma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106248.384106522;0
Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21638.4586623481;0
Auto_indus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167820.917480337;0
OthEquip;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66851.9864092649;0
Electronics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29642.7906838374;0
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151885.241267341;0
OthManuf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243667.437471196;0
LandTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92165.3823112664;0
NavalTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24955.7555350839;0
AirTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23918.1118854896;0
AgriForest_Fish;0;0;0;12504.9193804758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85277.7640885199;0
Construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396106.169782576;0
Property_business;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;352577.444444438;0
Compo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2741818.24491416;0
ktoe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
