2050;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo
Crude_oil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liquid_fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gas_fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Solid_fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Elec_heating;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Steel_Iron;0.00100492907097014;0.00126746815318595;0.00815396171169221;0.000174652746652106;0.0251275145707721;0.00409121154275303;0.00473861184632662;0.000894173487821303;0.00598408780121531;0.0218669001874613;0.00135578476763105;0.0321998241391742;0.00968930020738063;0.018364400108242;0.0156178415536969;0.0113735226921826;0.0222872031954267;0.0102521139796343;0.0120350892157924;0.0170979724203651;0.01311142958878;0.33159606910647;0.431715937906374
NonFerrousMetals;0.00100492861052276;0.00126746747961761;0.0081539619243202;0.000174652711977917;0.0251275146405309;0.00409121091470162;0.00473861174928755;0.000894173573004941;0.00598408716649565;0.021866901007861;0.001355784185808;0.0321998237601077;0.00968930079360578;0.0183644008884273;0.0156178418896768;0.0113735231831642;0.0222872033627032;0.0102521131451141;0.0120350902175891;0.0170979726651939;0.0131114288415778;0.331596067239703;0.431715940049009
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ChemicalPharma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto_indus;0.000877226673663045;0.0011863531020533;0.0153191575155161;0.000119885529882836;0.202516396429589;0.00458779998634457;0.00535847659333926;0.000603152915438958;0.00401005757200257;0.0105978096239357;0.00147853525607381;0.00780922282870988;0.00880216185959197;0.00269481415520783;0.000905567803435919;0.00594986129924316;0.201338897642312;0.0413213999679412;0.0409245692103466;0.0101492564900291;0.032813097102831;0.00117906048313133;0.399457239959381
OthEquip;0.00193196927406224;0.00303789345366667;0.0264626244858563;0.00029696317319374;0.34983094482785;0.0113368928158655;0.0132413089163304;0.00177253918391981;0.0117847132564664;0.0276089088464097;0.00413274851803981;0.0145295883365053;0.0277472312574859;0.00850291720310556;0.00349925976480613;0.0178738206719214;0.0551491292153957;0.0113184256205001;0.0112097287606783;0.0668676781819633;0.0281445289766754;0.0056732600779723;0.298046925181329
Electronics;0.00184793173873378;0.00459768872529238;0.0116427260229709;0.000411923528411323;0.0358786050112489;0.00923857874833904;0.0107005076300969;0.000744140832673319;0.00498001939288654;0.0284047949740817;0.00297529870372223;0.0143644026886732;0.017280484256119;0.00570077903390783;0.00239944781037378;0.0112811004725222;0.0489253698606961;0.0225056706720063;0.0264196991886899;0.00550815420586375;0.0187925256568735;0.00140403936256236;0.713996111483255
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OthManuf;0.00100492863084556;0.00126746740199276;0.00815396152196554;0.000174652812448778;0.0251275145713446;0.00409121112193118;0.00473861159349409;0.000894173944843698;0.00598408705030308;0.021866900607901;0.00135578403862168;0.032199824553862;0.00968930078001553;0.0183644009739864;0.0156178416930985;0.0113735232612059;0.0222872032913719;0.0102521135623893;0.0120350897289827;0.0170979733211721;0.0131114296061935;0.331596067153902;0.431715938778128
LandTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NavalTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AirTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AgriForest_Fish;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Construction;0.000243553285686;0.0000740118552426969;0.00517651946430582;0.0000226516884541588;0.0684326190710986;0.000908213354776255;0.00106077861428007;0.000220160691196938;0.00146373667471309;0.00265643794088273;0.000440001697838925;0.00100730735711426;0.00575796170525884;0.000956775345889667;0.000306443934945212;0.00326104719879829;0.0197147179729822;0.00404611209153315;0.0040072551007673;0.0103476760936395;0.00827888228936112;0.568918677781891;0.292698458789344
Property_business;0.00100492867004228;0.00126746745326646;0.00815396170207331;0.000174652815140005;0.0251275145077059;0.00409121111967307;0.00473861162480059;0.000894173952195942;0.00598408718557979;0.0218669011023494;0.00135578406377363;0.0321998241594419;0.00968930054593027;0.0183644008372159;0.0156178421728246;0.0113735235942647;0.0222872037831339;0.0102521139350187;0.0120350898481152;0.0170979728119285;0.0131114290609616;0.331596068095709;0.431715936958856
Compo;0.00158740625938245;0.00216048681809544;0.00287739380833184;0.000171637127006328;0.0380386069341521;0.00644092205613918;0.00752289387308205;0.00175831827204492;0.0116901653858162;0.0510973538638339;0.00208662120249426;0.0921095186033869;0.0117089722874736;0.0542200497046559;0.0523879821956306;0.0246647017520651;0.0138787256043748;0.00284837348776523;0.002821019041243;0.00333914485854999;0.00778251846060919;0.00309036545152132;0.605716822952346
