Row;Oil;Commodities;EnerSect;HybridCommod;FinEnerSect;OilS
Row;Natural_gas;Commodities;EnerSect;HybridCommod;PrimEnerSect;GasS
Row;Coal_lignite;Commodities;EnerSect;HybridCommod;PrimEnerSect;CoalS
Row;Elec_heating;Commodities;EnerSect;HybridCommod;FinEnerSect;ElecS
Row;Steel_Iron;Commodities;NonEnerSect;NonHybridCommod;-;SteelIronS
Row;NonFerrousMetals;Commodities;NonEnerSect;NonHybridCommod;-;NonMetalsS
Row;Cement;Commodities;NonEnerSect;NonHybridCommod;-;CementS
Row;OthMin;Commodities;NonEnerSect;NonHybridCommod;-;OthMinS
Row;ChemicalPharma;Commodities;NonEnerSect;NonHybridCommod;-;PharmaS
Row;Paper;Commodities;NonEnerSect;NonHybridCommod;-;PaperS
Row;Auto_indus;Commodities;NonEnerSect;NonHybridCommod;-;AutoS
Row;LandTransp;Commodities;NonEnerSect;NonHybridCommod;-;LandS
Row;NavalTransp;Commodities;NonEnerSect;NonHybridCommod;-;NavalS
Row;AirTransp;Commodities;NonEnerSect;NonHybridCommod;-;AirS
Row;AgriForest_Fish;Commodities;NonEnerSect;NonHybridCommod;-;AgriS
Row;Food_industry;Commodities;NonEnerSect;NonHybridCommod;-;FoodS
Row;Construction;Commodities;NonEnerSect;NonHybridCommod;-;ConstruS
Row;Compo;Commodities;NonEnerSect;NonHybridCommod;-;CompoS
Row;Labour_income;OthPart_IOT_AGG;Value_Added;-;-;-
Row;Labour_Tax;OthPart_IOT_AGG;Value_Added;-;-;-
Row;Capital_income;OthPart_IOT_AGG;Value_Added;-;-;-
Row;Production_Tax;OthPart_IOT_AGG;Value_Added;-;-;-
Row;Profit_margin;OthPart_IOT_AGG;Value_Added;-;-;-
Row;M_value;OthPart_IOT_AGG;-;-;-;-
Row;Trade_margins;OthPart_IOT_AGG;Margins;-;-;-
Row;Transp_margins;OthPart_IOT_AGG;Margins;-;-;-
Row;SpeMarg_Oil;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Natural_gas;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Coal_lignite;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Elec_heating;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Steel_Iron;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_NonFerrousMetals;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Cement;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_OthMin;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_ChemicalPharma;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Paper;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Auto_indus;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_LandTransp;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_NavalTransp;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_AirTransp;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_AgriForest_Fish;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Food_industry;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Construction;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Compo;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_C;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-;-
Row;SpeMarg_G;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-;-
Row;SpeMarg_I;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-;-
Row;SpeMarg_X;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-;-
Row;VA_Tax;OthPart_IOT_AGG;Taxes;-;-;-
Row;Energy_Tax_IC;OthPart_IOT_AGG;Taxes;-;-;-
Row;Energy_Tax_FC;OthPart_IOT_AGG;Taxes;-;-;-
Row;ClimPolCompensbySect;OthPart_IOT_AGG;Taxes;-;-;-
Row;OtherIndirTax;OthPart_IOT_AGG;Taxes;-;-;-
Column;Oil;Sectors;NonSupplierSect;-;-;-
Column;Natural_gas;Sectors;NonSupplierSect;-;-;-
Column;Coal_lignite;Sectors;-;-;-;-
Column;Elec_heating;Sectors;-;-;-;-
Column;Steel_Iron;Sectors;-;-;-;-
Column;NonFerrousMetals;Sectors;-;-;-;-
Column;Cement;Sectors;-;-;-;-
Column;OthMin;Sectors;-;-;-;-
Column;ChemicalPharma;Sectors;-;-;-;-
Column;Paper;Sectors;-;-;-;-
Column;Auto_indus;Sectors;-;-;-;-
Column;LandTransp;Sectors;-;-;-;-
Column;NavalTransp;Sectors;-;-;-;-
Column;AirTransp;Sectors;-;-;-;-
Column;AgriForest_Fish;Sectors;-;-;-;-
Column;Food_industry;Sectors;-;-;-;-
Column;Construction;Sectors;-;-;-;-
Column;Compo;Sectors;-;-;-;-
Column;C;FC;-;-;-;-
Column;G;FC;-;-;-;-
Column;I;FC;-;-;-;-
Column;X;FC;-;-;-;-
