Row;Crude_oil;Commodities;EnerSect;HybridCommod;FinEnerSect;Crude_oilS
Row;Liquid_fuels;Commodities;EnerSect;HybridCommod;FinEnerSect;OilS
Row;Gas_fuels;Commodities;EnerSect;HybridCommod;PrimEnerSect;GasS
Row;Solid_fuels;Commodities;EnerSect;HybridCommod;PrimEnerSect;CoalS
Row;Elec_heating;Commodities;EnerSect;HybridCommod;FinEnerSect;ElecS
Row;Steel_Iron;Commodities;NonEnerSect;NonHybridCommod;-;SteelIronS
Row;NonFerrousMetals;Commodities;NonEnerSect;NonHybridCommod;-;NonMetalsS
Row;Cement;Commodities;NonEnerSect;NonHybridCommod;-;CementS
Row;OthMin;Commodities;NonEnerSect;NonHybridCommod;-;OthMinS
Row;ChemicalPharma;Commodities;NonEnerSect;NonHybridCommod;-;PharmaS
Row;Paper;Commodities;NonEnerSect;NonHybridCommod;-;PaperS
Row;Auto_transport;Commodities;NonEnerSect;NonHybridCommod;-;AutoS
Row;OthEquip;Commodities;NonEnerSect;NonHybridCommod;-;OthEquipS
Row;Electronics;Commodities;NonEnerSect;NonHybridCommod;-;ElectronicsS
Row;Food_industry;Commodities;NonEnerSect;NonHybridCommod;-;FoodS
Row;OthManuf;Commodities;NonEnerSect;NonHybridCommod;-;OthManufS
Row;LandTransp;Commodities;NonEnerSect;NonHybridCommod;-;LandS
Row;NavalTransp;Commodities;NonEnerSect;NonHybridCommod;-;NavalS
Row;AirTransp;Commodities;NonEnerSect;NonHybridCommod;-;AirS
Row;AgriForest_Fish;Commodities;NonEnerSect;NonHybridCommod;-;AgriS
Row;Construction;Commodities;NonEnerSect;NonHybridCommod;-;ConstruS
Row;Property_business;Commodities;NonEnerSect;NonHybridCommod;-;PropertyS
Row;Compo;Commodities;NonEnerSect;NonHybridCommod;-;CompoS
Row;Labour_income;OthPart_IOT_AGG;Value_Added;-;-;-
Row;Labour_Tax;OthPart_IOT_AGG;Value_Added;-;-;-
Row;Capital_income;OthPart_IOT_AGG;Value_Added;-;-;-
Row;Production_Tax;OthPart_IOT_AGG;Value_Added;-;-;-
Row;Profit_margin;OthPart_IOT_AGG;Value_Added;-;-;-
Row;M_value;OthPart_IOT_AGG;-;-;-;-
Row;Trade_margins;OthPart_IOT_AGG;Margins;-;-;-
Row;Transp_margins;OthPart_IOT_AGG;Margins;-;-;-
Row;SpeMarg_Crude_oil;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Liquid_fuels;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Gas_fuels;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Solid_fuels;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Elec_heating;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Steel_Iron;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_NonFerrousMetals;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Cement;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_OthMin;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_ChemicalPharma;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Paper;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Auto_transport;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_OthEquip;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Electronics;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Food_industry;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_OthManuf;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_LandTransp;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_NavalTransp;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_AirTransp;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_AgriForest_Fish;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Construction;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Property_business;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Compo;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_C;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-;-
Row;SpeMarg_G;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-;-
Row;SpeMarg_I;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-;-
Row;SpeMarg_X;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-;-
Row;VA_Tax;OthPart_IOT_AGG;Taxes;-;-;-
Row;Energy_Tax_IC;OthPart_IOT_AGG;Taxes;-;-;-
