2030;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo
Crude_oil;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Liquid_fuels;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Gas_fuels;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Solid_fuels;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Elec_heating;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Steel_Iron;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NonFerrousMetals;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Cement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OthMin;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ChemicalPharma;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Paper;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auto_indus;0.0;0.0;0.0;0.0;2186.68281639207;184.81056816452244;280.36579717720656;21.709597160348103;207.79849788016588;1764.5576573439516;94.43930539304866;0.0;0.0;0.0;0.0;0.0;2072.28610371762;0.0;0.0;0.0;0.0;0.0;0.0
OthEquip;0.0;0.0;0.0;0.0;4042.87937557715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Electronics;0.0;0.0;0.0;0.0;316.598405103581;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Food_industry;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OthManuf;0.0;0.0;0.0;0.0;412.89299;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LandTransp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NavalTransp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AirTransp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AgriForest_Fish;0.0;0.0;0.0;0.0;0.0;1066.721331685961;1618.2633898826887;143.58199180124407;1374.3286896836369;10978.564269941355;613.8554850548163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Construction;0.0;0.0;0.0;0.0;5345.83046193143;249.77960400383202;378.92669499722217;54.101694510708775;517.8470502727944;3019.7164528680564;191.8766839731783;0.0;0.0;0.0;0.0;0.0;7005.82249302012;0.0;0.0;0.0;0.0;177732.093174713;0.0
Property_business;0.0;0.0;0.0;0.0;205.02156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Compo;0.0;0.0;0.0;0.0;1761.56415917759;770.4098506620829;1168.7457815819416;187.92011086946823;1798.721389057944;25262.108355369877;395.74566069468017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
