2030;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo
Crude_oil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liquid_fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gas_fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Solid_fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Elec_heating;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Steel_Iron;0.00100492907097014;0.00126746815318595;0.00815396171169221;0.000174652746652106;0.0251275145707721;0.00409121154275303;0.00473861184632662;0.000894173487821303;0.00598408780121531;0.0218669001874613;0.00135578476763105;0.0321998241391742;0.00968930020738063;0.018364400108242;0.0156178415536969;0.0113735226921826;0.0222872031954267;0.0102521139796343;0.0120350892157924;0.0170979724203651;0.01311142958878;0.33159606910647;0.431715937906374
NonFerrousMetals;0.00100492861052276;0.00126746747961761;0.0081539619243202;0.000174652711977917;0.0251275146405309;0.00409121091470162;0.00473861174928755;0.000894173573004941;0.00598408716649565;0.021866901007861;0.001355784185808;0.0321998237601077;0.00968930079360578;0.0183644008884273;0.0156178418896768;0.0113735231831642;0.0222872033627032;0.0102521131451141;0.0120350902175891;0.0170979726651939;0.0131114288415778;0.331596067239703;0.431715940049009
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ChemicalPharma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto_indus;0.000912876967697938;0.00123456622437071;0.0209314485900646;0.00015071319342553;0.144303717224742;0.0049507860945746;0.00582814244337309;0.000683910834828128;0.00424498642758639;0.0115181550457891;0.00156416399975281;0.00802801059649593;0.00937671345063695;0.00287071523327741;0.000938883974806961;0.00633823205753044;0.215095701992441;0.0459433972246258;0.0527552457254405;0.0104248596734415;0.038760049170195;0.00121587239392308;0.411928851460981
OthEquip;0.00213024593307866;0.00334967033983545;0.0383112591894089;0.000395563498064805;0.264122049908478;0.0129626213771715;0.0152598001524224;0.00212959493818223;0.0132182458965541;0.0317939991368111;0.00463253478153337;0.0158264146589137;0.0313191564585902;0.00959750512644954;0.00384411388114766;0.0201747331451554;0.0624269064564099;0.0133340846624324;0.0153110772111868;0.0727748538599407;0.035225745171605;0.00619888694787842;0.325660937268749
Electronics;0.00184793173873378;0.00459768872529238;0.0116427260229709;0.000411923528411323;0.0358786050112489;0.00923857874833904;0.0107005076300969;0.000744140832673319;0.00498001939288654;0.0284047949740817;0.00297529870372223;0.0143644026886732;0.017280484256119;0.00570077903390783;0.00239944781037378;0.0112811004725222;0.0489253698606961;0.0225056706720063;0.0264196991886899;0.00550815420586375;0.0187925256568735;0.00140403936256236;0.713996111483255
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OthManuf;0.00100492863084556;0.00126746740199276;0.00815396152196554;0.000174652812448778;0.0251275145713446;0.00409121112193118;0.00473861159349409;0.000894173944843698;0.00598408705030308;0.021866900607901;0.00135578403862168;0.032199824553862;0.00968930078001553;0.0183644009739864;0.0156178416930985;0.0113735232612059;0.0222872032913719;0.0102521135623893;0.0120350897289827;0.0170979733211721;0.0131114296061935;0.331596067153902;0.431715938778128
LandTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NavalTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AirTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AgriForest_Fish;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Construction;0.000249678169044505;0.0000758731069980623;0.00696768344983835;0.0000280524787282369;0.0480359790010308;0.000965480990541112;0.0011365792739836;0.000245922344024479;0.00152642267782257;0.00284415092158556;0.000458554659213221;0.00102011300626909;0.00604249393368542;0.00100405482345566;0.000312988326880657;0.00342219329076188;0.0207482165299836;0.00443171828547333;0.00508879178020526;0.010470440965523;0.00963374086820926;0.577947331748695;0.297343539368047
Property_business;0.00100492867004228;0.00126746745326646;0.00815396170207331;0.000174652815140005;0.0251275145077059;0.00409121111967307;0.00473861162480059;0.000894173952195942;0.00598408718557979;0.0218669011023494;0.00135578406377363;0.0321998241594419;0.00968930054593027;0.0183644008372159;0.0156178421728246;0.0113735235942647;0.0222872037831339;0.0102521139350187;0.0120350898481152;0.0170979728119285;0.0131114290609616;0.331596068095709;0.431715936958856
Compo;0.00160384003491985;0.00218285346507711;0.00381712382968342;0.000209492404682886;0.026315672431499;0.00674823613260187;0.00794412913971988;0.00193571797303986;0.0120148649660604;0.0539184944989395;0.00214322002212236;0.0919342156108516;0.0121102361683883;0.0560781587712521;0.0527345403659596;0.0255099556055758;0.0143954808466876;0.00307480482400727;0.00353069410011848;0.00332999660149797;0.00892544330588784;0.00309409963538397;0.606448729266043
