2030;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo
Crude_oil;0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0;0.0
Liquid_fuels;0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0;0.0
Gas_fuels;0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0;0.0
Solid_fuels;0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0;0.0
Elec_heating;0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0;0.0
Steel_Iron;0;0;0;0;0.33392627860036894;0;0;0;0;0;0;0.6541566665332392;0.247787510669498;0.06934105486944508;0.2506495667721471;-0.013096376709201274;0;0;0;0.0;-0.3784729811719413;0;0.0
NonFerrousMetals;0;0;0;0;0.004223531018282323;0;0;0;0;0;0;0.033010299019246236;0.0;-0.2707919007612961;0.0;0.0;0;0;0;0.0;0.0;0;0.0
Cement;0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0;0.0
OthMin;0;0;0;0;0.0;0;0;0;0;0;0;0.8291246875817448;0.0;0.0;4.854322222055008;0.0;0;0;0;0.0;-0.10430122068946479;0;0.0
ChemicalPharma;0;0;0;0;0.0;0;0;0;0;0;0;-0.07869173254587569;0.0;0.0;-0.2681969173385307;0.0;0;0;0;0.6011146731999264;0.24471218274115936;0;-0.26430837409407315
Paper;0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;-0.38645600118691037;-0.23860411813149685;0;0;0;0.0;0.0;0;0.10580384844589141
Auto_indus;0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0;0.0
OthEquip;0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0;0.0
Electronics;0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0;0.0
Food_industry;0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0;0.0
OthManuf;0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0;0.0
LandTransp;0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0;0.0
NavalTransp;0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0;0.0
AirTransp;0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0;0.0
AgriForest_Fish;0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0;0.0
Construction;0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0;0.0
Property_business;0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0;0.0
Compo;0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0;0.0
