2050;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo
Crude_oil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liquid_fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gas_fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Solid_fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Elec_heating;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Steel_Iron; 0.0670297 ; 0.0845413 ; 0.5438768 ; 0.0116495 ; 1.6760285 ; 0.2728876 ; 0.3160698 ; 0.0596422 ; 0.3991442 ; 1.4585425 ; 0.0904321 ; 2.1477581 ; 1.2249225 ; 1.0417245 ; 0.6462853 ; 0.7586245 ; 1.4865771 ; 0.6838255 ; 0.8027516 ; 1.1404506 ; 0.8745445 ; 22.117765 ; 28.795853 
NonFerrousMetals; 0.1150693 ; 0.1451313 ; 0.933669 ; 0.0199986 ; 2.8772248 ; 0.4684639 ; 0.5425945 ; 0.1023873 ; 0.6852076 ; 2.5038684 ; 0.155244 ; 3.6870392 ; 2.1028148 ; 1.7883202 ; 1.1094729 ; 1.3023247 ; 2.5519951 ; 1.1739177 ; 1.3780774 ; 1.9578025 ; 1.5013235 ; 37.969391 ; 49.433612 
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ChemicalPharma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto_indus;57.8;78.2;1011.6;11.9;3117.3;280.1;324.4;35.9;240.4;633.1;84.6;453.2;151.7;47.1;495.6;335;6468.2;2975.4;3492.8;633.1;1997.2;67.3;22785.7
OthEquip;71.7751969506195;112.861733299439;985.344286180192;16.5784555918902;3036.46912459207;390.249411377511;452.003166866578;59.5295720130157;398.390216269437;929.994148700258;133.315438739854;475.517372387991;269.983665165952;102.626091857267;881.026948065214;567.527532052389;999.045542033859;459.560957682233;539.4845998084;2351.9555111057;965.954427247646;182.479309827589;9586.62152903854
Electronics;21.3122983487292;53.0253968662074;134.276199381744;4.75073670220026;413.789924329073;106.549036674777;123.409542850181;8.58221713875236;57.4348374774817;327.594062233552;34.3142835426186;165.665446014828;65.7473980473294;27.6729635272842;199.296775068802;130.105552024949;564.258980695657;259.559137302712;304.699843392945;63.5258453142934;216.73523168116;16.1928631675498;8234.5564118025
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OthManuf;32.1206380158899;40.5121919773491;260.625917506376;5.58244595181253;803.153353393908;130.767805255546;151.460733648771;28.5805745044782;191.269994802148;698.934011229076;43.3350657903396;1029.20633060231;586.983252300956;499.194693250395;309.700125391083;363.533103172817;712.368189476658;327.68936870494;384.678820771718;546.504293934397;419.0819838589;10598.8394733875;13798.9813102593
LandTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NavalTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AirTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AgriForest_Fish;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2112.4;0;0;0
Construction;65.1810256596758;19.8074459710656;1388.5002639347;9.1095116758789;4278.84779755275;225.210749758913;260.848496891248;53.2635018851448;356.455740377165;644.590161985453;102.246591945276;237.480582036701;218.842936560404;64.7419323573626;1317.01686937587;745.898352494468;2572.7063555315;1183.44490850432;1389.26141694684;2621.85523039684;2046.85652968491;131820.862250533;67819.4703499193
Property_business;15.5;19.5;125.8;2.7;387.6;63.1;73.1;13.8;92.3;337.3;20.9;496.7;283.3;240.9;149.4;175.4;343.8;158.1;185.6;263.7;202.2;5114.6;6658.9
Compo;469.3;638.7;852.5;76.2;2627.2;1764.2;2043.4;469.9;3144.6;13695.6;535.6;23986.7;13698.8;12225.5;2958.3;6231.6;2000.5;920.3;1080.3;934.5;2125.4;790.9;155025.7
