Row;PrimEnergy;Commodities;EnerSect;HybridCommod;PrimEnerSect
Row;FinEnHTr;Commodities;EnerSect;HybridCommod;FinEnerSect
Row;FinEnHRes;Commodities;EnerSect;HybridCommod;FinEnerSect
Row;AllComp;Commodities;NonEnerSect;NonHybridCommod;-
Row;Labour_income;OthPart_IOT_AGG;Value_Added;-;-
Row;Labour_Tax;OthPart_IOT_AGG;Value_Added;-;-
Row;Capital_income;OthPart_IOT_AGG;Value_Added;-;-
Row;Production_Tax;OthPart_IOT_AGG;Value_Added;-;-
Row;Profit_margin;OthPart_IOT_AGG;Value_Added;-;-
Row;M_value;OthPart_IOT_AGG;-;-;-
Row;Trade_margins;OthPart_IOT_AGG;Margins;-;-
Row;Transp_margins;OthPart_IOT_AGG;Margins;-;-
Row;SpeMarg_PrimEnergy;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_FinEnHTr;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_FinEnHRes;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_AllComp;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-
Row;SpeMarg_L1;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;SpeMarg_C
Row;SpeMarg_L2;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;SpeMarg_C
Row;SpeMarg_L3;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;SpeMarg_C
Row;SpeMarg_L4;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;SpeMarg_C
Row;SpeMarg_L5;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;SpeMarg_C
Row;SpeMarg_G;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-
Row;SpeMarg_I;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-
Row;SpeMarg_X;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-
Row;VA_Tax;OthPart_IOT_AGG;Taxes;-;-
Row;Energy_Tax_IC;OthPart_IOT_AGG;Taxes;-;-
Row;Energy_Tax_FC;OthPart_IOT_AGG;Taxes;-;-
Row;ClimPolCompensbySect;OthPart_IOT_AGG;Taxes;-;-
Row;OtherIndirTax;OthPart_IOT_AGG;Taxes;-;-
Column;PrimEnergy;Sectors;NonSupplierSect;-;-
Column;FinEnHTr;Sectors;NonSupplierSect;-;-
Column;FinEnHRes;Sectors;-;-;-
Column;AllComp;Sectors;-;-;-
Column;L1;FC;C;-;-
Column;L2;FC;C;-;-
Column;L3;FC;C;-;-
Column;L4;FC;C;-;-
Column;L5;FC;C;-;-
Column;G;FC;-;-;-
Column;I;FC;-;-;-
Column;X;FC;-;-;-
