2030;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo
Crude_oil;0;0.828859598685206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liquid_fuels;0.147905094365042;0.0320954461435053;0;0;0.0239085247445791;0.0720182414509318;0.0212358030569694;0.0437459613088849;0.0175323316827542;0.0203511789528105;0.00138185584371379;0.00129122047400939;0.00268605811733021;0.00301199136243576;0.0017339243573486;0.00301199138887944;0.0743768981389191;0.113885985008098;0.349550904696579;0.0368458273543752;0.00164992105675834;2.93067447610482E-05;0.00130612010415675
Gas_fuels;0.0352202577197175;0.0264905062267887;0.127272727272727;0;0.0276924275320433;0.0101725682781719;0.00707493269416221;0.120927778243648;0.0191437255883993;0.0253071921121029;0.0382049356846994;0.00191209554726852;0.00207580412632932;0.00204584458439359;0.018137528009687;0.0020458446144486;0.00476876483809407;4.69308091630328E-05;0.000516340088121655;0.00249079974071136;0.000950952066159544;0.00191599730074044;0.00197179482226922
Solid_fuels;0;0.0631826583767434;0.101298701298701;0.0536655486344034;0.0362953412083064;0.170016866760515;1.48601225957355E-05;0.0286856838332663;0.00280554827014075;0.00332775356997238;0.00116676382543172;0.000207411993050716;7.94330004888449E-05;0.000175944989302573;0.0020874294867055;0.00017594498547492;0;0;0;2.56487253104793E-05;0.00023300533212065;1.05694506100621E-06;0.000062251943022092
Elec_heating;0.0313675340762975;0.0062449073660283;0.0012987012987013;0;0.0162811191141793;0.00832877358325128;0.0246794591890692;0.0814445895853542;0.0103326381400675;0.0241446119731536;0.0348214777783822;0.00375745115564606;0.0051312743998119;0.00533472720668227;0.0146850812030152;0.00533472740322531;0.0120351552782347;0.000213972606040814;0;0.00817279092315469;0.00198721046572152;0.00103429651959431;0.00500063229973832
Steel_Iron;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NonFerrousMetals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ChemicalPharma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto_indus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OthEquip;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Electronics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OthManuf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LandTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NavalTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AirTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AgriForest_Fish;0;0;0;0.641457250197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Property_business;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Compo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
