2050;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo
Crude_oil;0;0.83885407113875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liquid_fuels;0.136248191866806;0.0326173428798727;0;0;0.022481636362221;0.0554103975366523;0.0261149278463835;0.0243590464683769;0.00336672821374738;0.0134320689357333;0;0.000671548433102704;0.000688081222059045;0.00156650093510514;0.000172675777296034;0.00156650094885819;0.0419494695387202;0.0839908898503985;0.288884313246445;0.031232779998534;0.00162380029419311;3.14307247134334E-06;0.000140077998328203
Gas_fuels;0.0352202577197175;0.0264905062267887;0.0762589928057554;0;0.0478671166528314;0.0119485234958097;0.00899717150306381;0;0.0114394121894373;0.0206917316403273;0.0323242579644474;0.00137863380183326;0.00142941680118381;0.00147506776079868;0.0134327430902013;0.00147506778246855;0.00847799195194931;9.46411508139864E-05;0.000516340088121655;0.00343758266242871;0.0009219719108772;0.00144518514336306;0.00148727171056162
Solid_fuels;0;0.051909307875895;0.0517985611510791;0.0550595238095238;0.0286995489170723;0.187520841238918;1.81013248046659E-05;0.0200462549451423;0.000896556962269424;0.00200501521966792;0.00124469276105457;0.000189899914878438;0.000142923492040534;0.000161089713282281;0.00135257707029528;0.000161089709777801;0;0;0;2.56487253104793E-05;0.000225904525842731;6.61235285153656E-07;3.89454313324429E-05
Elec_heating;0.0313675340762975;0.0062449073660283;0.00863309352517986;0;0.0145189051185832;0.00971341767285432;0.028082859009344;0.0520558495810247;0.00779916870975173;0.0224963602347234;0.0360003692250328;0.00308506158174854;0.00404352144774361;0.00438008673238878;0.0105840796728548;0.00438008689376077;0.0154869093857367;0.000401590136678742;0;0.00584126212755903;0.00192665046049388;0.000851657927379606;0.00411760849940122
Steel_Iron;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NonFerrousMetals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ChemicalPharma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto_indus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OthEquip;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Electronics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Food_industry;0;0;0;0.647376102854271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OthManuf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LandTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NavalTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AirTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AgriForest_Fish;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Property_business;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Compo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
