Row;Crude_oil;Commodities;EnerSect;HybridCommod;PrimEnerSect;OtherEner
Row;Natural_gas;Commodities;EnerSect;HybridCommod;PrimEnerSect;Gas
Row;Crude_coal;Commodities;EnerSect;HybridCommod;PrimEnerSect;OtherEner
Row;Coke;Commodities;EnerSect;HybridCommod;PrimEnerSect;OtherEner
Row;Gasoline;Commodities;EnerSect;HybridCommod;FinEnerSect;HH_Fuels
Row;LPG;Commodities;EnerSect;HybridCommod;FinEnerSect;OtherEner
Row;Jetfuel;Commodities;EnerSect;HybridCommod;PrimEnerSect;OtherEner
Row;Road_diesel;Commodities;EnerSect;HybridCommod;FinEnerSect;HH_Fuels
Row;Heating_oil;Commodities;EnerSect;HybridCommod;FinEnerSect;HH_Fuels
Row;Other_fuels;Commodities;EnerSect;HybridCommod;FinEnerSect;OtherEner
Row;Electricity;Commodities;EnerSect;HybridCommod;FinEnerSect;Elec
Row;HeatGeoSol_Th;Commodities;EnerSect;HybridCommod;FinEnerSect;OtherEner
Row;Steel_Iron;Commodities;NonEnerSect;NonHybridCommod;-;-
Row;NonFerrousMetals;Commodities;NonEnerSect;NonHybridCommod;-;-
Row;Cement;Commodities;NonEnerSect;NonHybridCommod;-;-
Row;OthMin;Commodities;NonEnerSect;NonHybridCommod;-;-
Row;Construction;Commodities;NonEnerSect;NonHybridCommod;-;-
Row;ChemicalPharma;Commodities;NonEnerSect;NonHybridCommod;-;-
Row;Paper;Commodities;NonEnerSect;NonHybridCommod;-;-
Row;Mining;Commodities;NonEnerSect;NonHybridCommod;-;-
Row;Automobile;Commodities;NonEnerSect;NonHybridCommod;-;-
Row;OthTranspEquip;Commodities;NonEnerSect;NonHybridCommod;-;-
Row;LandTransp;Commodities;NonEnerSect;NonHybridCommod;-;-
Row;NavalTransp;Commodities;NonEnerSect;NonHybridCommod;-;-
Row;AirTransp;Commodities;NonEnerSect;NonHybridCommod;-;-
Row;Agri_Forestry;Commodities;NonEnerSect;NonHybridCommod;-;-
Row;Fishing;Commodities;NonEnerSect;NonHybridCommod;-;-
Row;Food_industry;Commodities;NonEnerSect;NonHybridCommod;-;-
Row;Property_business;Commodities;NonEnerSect;NonHybridCommod;-;-
Row;Comp;Commodities;NonEnerSect;NonHybridCommod;-;-
Row;Labour_income;OthPart_IOT_AGG;Value_Added;-;-;-
Row;Labour_Tax;OthPart_IOT_AGG;Value_Added;-;-;-
Row;Capital_income;OthPart_IOT_AGG;Value_Added;-;-;-
Row;Production_Tax;OthPart_IOT_AGG;Value_Added;-;-;-
Row;Profit_margin;OthPart_IOT_AGG;Value_Added;-;-;-
Row;M_value;OthPart_IOT_AGG;-;-;-;-
Row;Trade_margins;OthPart_IOT_AGG;Margins;-;-;-
Row;Transp_margins;OthPart_IOT_AGG;Margins;-;-;-
Row;SpeMarg_Crude_oil;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Natural_gas;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Crude_coal;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Coke;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Gasoline;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_LPG;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Jetfuel;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Road_diesel;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Heating_oil;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Other_fuels;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Electricity;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_HeatGeoSol_Th;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Steel_Iron;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_NonFerrousMetals;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Cement;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_OthMin;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Construction;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_ChemicalPharma;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Paper;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Mining;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Automobile;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_OthTranspEquip;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_LandTransp;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_NavalTransp;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_AirTransp;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Agri_Forestry;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Fishing;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Food_industry;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Property_business;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_Comp;OthPart_IOT_AGG;SpeMarg;SpeMarg_IC;-;-
Row;SpeMarg_C;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-;-
Row;SpeMarg_G;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-;-
Row;SpeMarg_I;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-;-
Row;SpeMarg_X;OthPart_IOT_AGG;SpeMarg;SpeMarg_FC;-;-
Row;VA_Tax;OthPart_IOT_AGG;Taxes;-;-;-
