2040;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo
Crude_oil;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Liquid_fuels;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Gas_fuels;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Solid_fuels;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Elec_heating;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Steel_Iron;0.0670297;0.0845413;0.5438768;0.0116495;1.6760285;0.2728876;0.3160698;0.0596422;0.3991442;1.4585425;0.0904321;2.1477581;0.6462853;1.2249225;1.0417245;0.7586245;1.4865771;0.6838255;0.8027516;1.1404506;0.8745445;22.117765;28.795853
NonFerrousMetals;0.1150693;0.1451313;0.933669;0.0199986;2.8772248;0.4684639;0.5425945;0.1023873;0.6852076;2.5038684;0.155244;3.6870392;1.1094729;2.1028148;1.7883202;1.3023247;2.5519951;1.1739177;1.3780774;1.9578025;1.5013235;37.969391;49.433612
Cement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OthMin;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ChemicalPharma;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Paper;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auto_indus;55.3207392488483;74.8152473997414;968.259883421035;11.3608339106232;2983.82127308118;268.073978819086;310.494467687082;34.384785192629;230.113565082741;605.96711381915;80.9608614940261;433.833277560243;145.244711097247;45.0821426830436;474.417671384482;320.684780361269;6191.22064302055;2847.96140843732;3343.25907859728;605.96711381915;1911.66524600669;64.3752589310198;21809.8762719634
OthEquip;70.8743925141721;111.445278111845;972.977862371841;16.3703900346909;2998.36034921038;385.35164145106;446.330365184378;58.7824545567441;393.390276325007;918.322388947433;131.642282221086;469.549459002123;266.595273441758;101.33809763687;869.969744223713;560.404858198487;986.50716255583;453.793303017586;532.71387480103;2322.43762681221;953.831353115654;180.189129112855;9466.30599427461
Electronics;21.0448213689497;52.3599091382625;132.590984972711;4.6911132545533;408.596712531281;105.211808091456;121.860708873789;8.47450723893193;56.7140096901062;323.48263938623;33.8836269904677;163.586285314805;64.9222446466825;27.3256579206946;196.79552914014;128.472680734451;557.177328332298;256.301577137972;300.875751194326;62.7285731963561;214.015126874382;15.9896369334212;8131.20977866081
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OthManuf;31.7175125010113;40.0037494538335;257.354968867887;5.51238425510858;793.073491065107;129.12662244974;149.559847178027;28.2218780549573;188.869487841567;690.162138982841;42.7911951891271;1016.28942242212;579.616402187583;492.929621004891;305.813277861949;358.970632485919;703.427713480388;323.576749727257;379.850963753131;539.645469250818;413.822354818035;10465.8202407773;13625.7991510896
