2030;Coal;CrudeOil;NaturalGas;OthFossFuel;OthBiofuel;Diesel;Biodiesel;Gasoline;Ethanol;Electricity;PlantedForest;SugarCane;Soy;RestAgri;Cattle;RestLivestoock;Cement;IronSteel;MiningPellet;NonFerrousMetals;Chemical;BovineMeat;RestFoodBeve;Textiles;PaperPulp;Ceramics;Construction;OthIndustry;FreightRoad;FreightRail;FreightAir;FreightWater;PassRoad;PassRail;PassAir;PassWater;WaterSewage;Education;Health;Composite;C;G;I;X;Tot_uses;Y;M
Coal;0.229760412;0;0;0;0;0;0;0;0;3725.194439;0;0;0;0;0;0;68.48095449;8875.974754;499.5161333;1311.454624;167.3444606;8.860742133;41.08630616;0;144.9500819;39.22661271;2.99429959;7.726030699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14893.0392;2393.293292;12499.74591
CrudeOil;0;0;0;46331.23296;0;66162.66448;0;23679.30256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202098.2805;338271.4805;320669.0659;17602.4146
NaturalGas;0;28820.42176;7518.051847;1590.897471;0;2271.858719;0;813.0874174;0;14684.21577;0;0;0;0;0;0;76.03140297;1184.833595;954.8504557;1425.093008;2615.637532;140.6796751;652.3164894;229.4973301;1250.201913;1544.556996;630.9319879;1627.959982;0;0;0;0;1116.779174;0;0;0;3.171548606;18.17336861;18.26886527;325.3498284;1097.444074;0;0;0;70610.31021;66329.63096;4280.679241
OthFossFuel;0;832.0609339;798.2838815;1347.539209;0;1889.972102;0;742.0559002;0;1499.836255;18.53955047;31.92253627;74.86850249;163.5119691;50.32950583;24.03877593;3533.195001;245.3221939;811.0216461;1928.643306;1029.552491;65.52497034;303.8322244;32.33031759;172.41757;209.3579807;159.6489329;411.9335823;0;0;588.9094102;1578.595863;0;0;3792.044438;0;17.55157132;100.5726901;101.1011753;473.475534;7778.33026;0;0;14413.15369;45219.47397;42335.79241;2883.681562
OthBiofuel;0;0;0;0;2461.386961;0;0;0;0;3447.506716;90.98804059;156.6687947;367.4381617;802.480821;247.0061573;117.977031;330.8775384;4335.788969;0;15.13248881;56.98656267;371.1052621;1720.775098;64.92237943;12263.93578;2539.68136;243.9960386;629.5698972;0;0;0;0;0;0;0;0;0;0;0;160.2860476;4833.25556;0;0;0;35257.76567;35257.76567;0
Diesel;0;1307.688133;0.00005;1704.203922;0;4.059342835;0.257980267;1.695101784;0;101.7418736;325.6418131;560.7100672;1315.043476;2872.040192;884.0231353;422.2341093;59.34500836;27.34034204;637.3279865;12.77433092;13.54521528;36.71299869;170.2342175;2.001669829;203.330269;18.88818984;30.14697808;77.78663128;30298.44054;1299.638789;0;415.5901275;8768.807211;0;0;140.1214323;0.135914264;0.778805662;0.782898097;5.417379024;0;0;0;12845.82313;64564.30926;64564.30926;0
Biodiesel;0;0;0;0;0;0;0;0;0;0;24.19046516;41.65262814;97.68866318;213.3509439;65.67010131;31.36587226;4.470614082;2.167487429;29.56043452;0;1.183444249;3.174207464;14.71845786;0.172379243;12.98117104;1.791597428;3.716695321;9.589989674;2209.461793;72.72321672;0;0;639.4502211;0;0;0;0.015745252;0.090222256;0.090696352;0.31226307;0;0;0;0;3479.58931;3479.58931;0
Gasoline;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1462.934182;0;0;0;0;0;0;0;10728.184;0;0;11618.62998;23809.74816;23809.74816;0
Ethanol;0;0;0;0;0;0;0;0;0;0;0.696708889;1.199636141;2.813528368;6.144714378;1.891362692;0.903367582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2655.862936;0;0;0;0;0;0;0;21488.34557;0;0;1514.4533;25672.31112;25672.31112;0
Electricity;0;930.2434741;64.06701683;145.8936569;47.29194803;192.3940215;12.22706806;80.33996201;605.5754243;9409.629598;157.7723471;271.662114;637.1340762;1391.493671;428.306192;204.570985;678.3757409;2770.488622;1827.46716;3479.988158;1791.514793;393.0973134;1822.749869;585.8171636;2392.649347;354.6643399;1119.581688;2888.796605;0;0;0;0;0;457.9089403;0;0;267.8422887;1534.769681;1542.834524;12361.92692;18584.60661;0;0;0;69433.68132;67552.83979;1880.841532
PlantedForest;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SugarCane;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Soy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RestAgri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cattle;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RestLivestoock;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IronSteel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MiningPellet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NonFerrousMetals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chemical;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BovineMeat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RestFoodBeve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Textiles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PaperPulp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ceramics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OthIndustry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FreightRoad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FreightRail;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FreightAir;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FreightWater;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
