2030;Coal;COilFFuelExDies;NaturalGas;Allbiofuel;Diesel;Electricity;PlantedForest;Cattle;RestAgri;Cement;IronSteel;NonFerrousMetals;Chemical;BovineMeat;RestFoodBeve;PaperPulp;RestIndus;Transp;RestComp;C;G;I;X;Tot_uses;Y;M
Coal;0;0;0;0;0;3457.9;0;0;0;123.7527435;14687.28311;1182.147483;65.14144859;4.662860258;21.6211804;51.58873145;304.4218057;0;0;0;0;0;0;19898.51936;2675.234351;17223.28501
COilFFuelExDies;0;72111.76316;1639.392653;0;52562.37221;1136.366408;1.907746902;5.178979877;30.28820073;1494.132899;222.9116016;1639.089775;4590.733076;52.08539253;241.5143508;352.568375;1069.64516;6687.620269;741.2173906;21477.31199;0;0;220385.0215;386441.1211;367531.0627;18910.05845
NaturalGas;0;30287.93094;26801.48417;0;1614.18277;0;0;0;0;2.178257139;628.9898328;378.1236566;1007.434485;72.06825027;334.1727081;463.7097731;2219.417108;597.6023053;237.5063832;408.6682018;0;0;0;65053.46884;65053.46884;0
Allbiofuel;0;0;0;2602.341098;0;3912.40796;224.7135501;610.0321553;3567.64784;304.8470186;4794.648834;14.3025926;62.11781023;390.5914402;1811.130405;10611.96539;3237.95048;3899.976298;184.9223615;15792.02623;0;0;0;52021.62146;52021.62146;0
Diesel;0;1361.327436;4.78E-06;0.247762786;3.898713797;89.73248142;390.3990591;1059.820288;6198.141408;63.85754973;44.06190739;11.87144842;16.532677;45.40477333;210.5370396;208.1658733;607.516001;40832.83155;27.61584371;0;0;0;0;51171.96181;50459.41336;712.548456
Electricity;0;1166.107711;62.82604039;661.9821843;177.2839693;12538.65823;202.5343521;549.8220614;3215.521465;682.4774714;2998.301066;3725.899952;1818.448091;488.7012021;2266.054796;2612.797872;6944.669766;278.4189425;18566.52161;19429.08268;0;0;0;78386.10946;77078.15847;1307.950992
PlantedForest;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370088.0653;0
Cattle;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11678.9581;0
RestAgri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;494222.7901;0
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77921.15029;0
IronSteel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64389.91129;0
NonFerrousMetals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30040.78396;0
Chemical;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281049.7459;0
BovineMeat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13839.08541;0
RestFoodBeve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1099953.909;0
PaperPulp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41182.70934;0
RestIndus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1997281.184;0
Transp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;609281.8546;0
RestComp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8052014.776;0
1 ktoe / ktons;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
