2050;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo
Crude_oil;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Liquid_fuels;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Gas_fuels;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Solid_fuels;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Elec_heating;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Steel_Iron;0.0670297;0.0845413;0.5438768;0.0116495;1.6760285;0.2728876;0.3160698;0.0596422;0.3991442;1.4585425;0.0904321;2.1477581;0.6462853;1.2249225;1.0417245;0.7586245;1.4865771;0.6838255;0.8027516;1.1404506;0.8745445;22.117765;28.795853
NonFerrousMetals;0.1150693;0.1451313;0.933669;0.0199986;2.8772248;0.4684639;0.5425945;0.1023873;0.6852076;2.5038684;0.155244;3.6870392;1.1094729;2.1028148;1.7883202;1.3023247;2.5519951;1.1739177;1.3780774;1.9578025;1.5013235;37.969391;49.433612
Cement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OthMin;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ChemicalPharma;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Paper;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Auto_indus;63.0876205678005;85.3191046383074;1104.2009374009;12.9558640903759;3402.74166387239;305.71083628806;354.087046410025;39.2123155075709;262.420883714891;691.043248377842;92.3275462354511;494.742289709654;165.636673471851;51.4115528929869;541.024622037869;365.708051266169;7060.45118127278;3247.80744376934;3812.64355961748;691.043248377842;2180.05784684506;73.4133701851904;24871.9235780088
OthEquip;81.0472777250357;127.441464905233;1112.63326900747;18.7200976339014;3428.72701016233;440.662704801841;510.393948801488;67.2197355182562;449.855157111449;1050.13287674047;150.537425846669;536.945772082288;304.860760005746;115.883560365753;994.83998340273;640.842010346544;1128.1044837938;518.928071970047;609.176429277269;2655.78639424224;1090.73858464964;206.052395966875;10825.0427796574
Electronics;24.065468805563;59.8753364515659;151.62229970113;5.36444751474028;467.244233965567;120.313279985241;139.351864129047;9.69088717958608;64.8543984815854;369.913397258692;38.7470795813711;187.066479550633;74.2407942524551;31.247818964727;225.042379052165;146.912878773287;637.151220201449;293.089568274072;344.061651927376;71.7322563593573;244.733574565431;18.2846935161574;9298.31486089807
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OthManuf;36.2700540100253;45.7456477158414;294.294157534864;6.30359882889387;906.90650327429;147.660683360175;171.02677061151;32.2726771617103;215.978681324427;789.223872956119;48.9331866934297;1162.16151061318;662.811064132784;563.681782309336;349.707881558559;410.49512403793;804.393508452745;370.021015633614;434.372492819131;617.102943220044;473.219933603791;11968.0213062139;15581.5646363825
