2050;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo
Crude_oil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liquid_fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gas_fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Solid_fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Elec_heating;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Steel_Iron;0.00100492907097014;0.00126746815318595;0.00815396171169221;0.000174652746652106;0.0251275145707721;0.00409121154275303;0.00473861184632662;0.000894173487821303;0.00598408780121531;0.0218669001874613;0.00135578476763105;0.0321998241391742;0.00968930020738063;0.018364400108242;0.0156178415536969;0.0113735226921826;0.0222872031954267;0.0102521139796343;0.0120350892157924;0.0170979724203651;0.01311142958878;0.33159606910647;0.431715937906374
NonFerrousMetals;0.00100492861052276;0.00126746747961761;0.0081539619243202;0.000174652711977917;0.0251275146405309;0.00409121091470162;0.00473861174928755;0.000894173573004941;0.00598408716649565;0.021866901007861;0.001355784185808;0.0321998237601077;0.00968930079360578;0.0183644008884273;0.0156178418896768;0.0113735231831642;0.0222872033627032;0.0102521131451141;0.0120350902175891;0.0170979726651939;0.0131114288415778;0.331596067239703;0.431715940049009
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ChemicalPharma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto_indus;0.00113649389161818;0.00153698364888498;0.0207006675283264;0.000250127970635778;0.0958582942688455;0.00531474428608482;0.00616757988716886;0.000667004984912023;0.00448740361427588;0.0119168668007194;0.00163151606194415;0.00868345895803306;0.00966823239697029;0.00295996482850432;0.000958759173024472;0.0065352856137423;0.194183328049596;0.0519445936259198;0.0660005427620254;0.0119516551931238;0.0378853359936002;0.0013524745593055;0.458208685902739
OthEquip;0.00274458450155569;0.00431567696352631;0.0392106008110747;0.000679390080984728;0.181571985711604;0.0144010133467257;0.0167118865025982;0.00214940674357784;0.0144605449487968;0.0340420988606828;0.00500057288885247;0.0177157427306672;0.033419388483685;0.0102411044409532;0.00406242967956097;0.0215276310338715;0.0583235603314793;0.0156017193577456;0.0198234668553274;0.0863438053720553;0.0356319030963833;0.00713586833466378;0.374885618923628
Electronics;0.00184793173873378;0.00459768872529238;0.0116427260229709;0.000411923528411323;0.0358786050112489;0.00923857874833904;0.0107005076300969;0.000744140832673319;0.00498001939288654;0.0284047949740817;0.00297529870372223;0.0143644026886732;0.017280484256119;0.00570077903390783;0.00239944781037378;0.0112811004725222;0.0489253698606961;0.0225056706720063;0.0264196991886899;0.00550815420586375;0.0187925256568735;0.00140403936256236;0.713996111483255
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OthManuf;0.00100492863084556;0.00126746740199276;0.00815396152196554;0.000174652812448778;0.0251275145713446;0.00409121112193118;0.00473861159349409;0.000894173944843698;0.00598408705030308;0.021866900607901;0.00135578403862168;0.032199824553862;0.00968930078001553;0.0183644009739864;0.0156178416930985;0.0113735232612059;0.0222872032913719;0.0102521135623893;0.0120350897289827;0.0170979733211721;0.0131114296061935;0.331596067153902;0.431715938778128
LandTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NavalTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AirTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AgriForest_Fish;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Construction;0.000286714707779749;0.0000871279046323565;0.00635606048997469;0.0000429434343849696;0.0294329213116793;0.000956018911603145;0.00110942743909479;0.000221229037626286;0.00148836065843816;0.00271422813319662;0.000441178889260035;0.00101776532038883;0.00574681484143851;0.000954923120217943;0.000294808696862129;0.00325473412293962;0.0172772860672757;0.00462172326807391;0.00587233851287608;0.011072287519267;0.00868553008790878;0.592985282256812;0.30508029526827
Property_business;0.00100492867004228;0.00126746745326646;0.00815396170207331;0.000174652815140005;0.0251275145077059;0.00409121111967307;0.00473861162480059;0.000894173952195942;0.00598408718557979;0.0218669011023494;0.00135578406377363;0.0321998241594419;0.00968930054593027;0.0183644008372159;0.0156178421728246;0.0113735235942647;0.0222872037831339;0.0102521139350187;0.0120350898481152;0.0170979728119285;0.0131114290609616;0.331596068095709;0.431715936958856
Compo;0.00185579177362447;0.00252576405085199;0.00350860641373668;0.000323141404623387;0.0162472547134935;0.00673304971547037;0.00781347560176086;0.00175462784516726;0.0118045941580936;0.0518477914215388;0.00207773025817137;0.0924219937446118;0.0116054607863843;0.0537407250810873;0.0500502337176391;0.0244466569707132;0.0120786868701021;0.00323108319472364;0.00410539820127312;0.00354825617142085;0.00810830279803096;0.00319881217446787;0.626972562933013
