2030;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo
Crude_oil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Liquid_fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gas_fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Solid_fuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Elec_heating;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Steel_Iron;0.0670297;0.0845413;0.5438768;0.0116495;1.6760285;0.2728876;0.3160698;0.0596422;0.3991442;1.4585425;0.0904321;2.1477581;1.2249225;1.0417245;0.6462853;0.7586245;1.4865771;0.6838255;0.8027516;1.1404506;0.8745445;22.117765;28.795853
NonFerrousMetals;0.1150693;0.1451313;0.933669;0.0199986;2.8772248;0.4684639;0.5425945;0.1023873;0.6852076;2.5038684;0.155244;3.6870392;2.1028148;1.7883202;1.1094729;1.3023247;2.5519951;1.1739177;1.3780774;1.9578025;1.5013235;37.969391;49.433612
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ChemicalPharma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Auto_indus;47.3298503032026;64.0084443539056;828.398100950325;9.7198008488388;2552.81863735008;229.351622193939;265.644618548877;29.4180222096144;196.874458584339;518.437265574343;69.2663458037639;371.167565044814;124.264616252534;38.5701835063692;405.889683917935;274.3629758948;5296.92029078157;2436.5832590251;2860.33689830214;518.437265574343;1635.53183041052;55.0764760161535;18659.5152758175
OthEquip;58.5988319677297;92.1427739132586;804.456507391545;13.5350117420368;2479.03943934262;318.608107736008;369.02521691886;48.601237414946;325.25443791985;759.267451235992;108.841623921917;388.222725762366;220.420536637132;83.7861736051549;719.289563555416;463.341821418871;815.642510685527;375.195561729736;440.446961575038;1920.18763648505;788.626204811561;148.980077637835;7826.72633423544
Electronics;17.3998239341999;43.2910873532371;109.626009807393;3.87860477661506;337.8270945377;86.9889510818659;100.754235055146;7.00670874327679;46.891050577713;267.454917882802;28.0149274517537;135.252873503932;53.6776058328551;22.5928093363517;162.71022205626;106.221002589849;460.673304997206;211.909725346413;248.763579650792;51.8638818607677;176.947357337229;13.2202056998117;6722.87096385099
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OthManuf;26.2239875299034;33.0750347081367;212.780667908145;4.55763029844771;655.7118670427;106.761680531932;123.655837362586;23.3338026795152;156.156984056633;570.624929231774;35.3796902891912;840.266434497997;479.225894609799;407.553405518169;252.845918634853;296.796332613162;581.592884558963;267.532728159048;314.060156399915;446.177992544374;342.147647045063;8653.12308068304;11265.7884823644
LandTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NavalTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AirTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AgriForest_Fish;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1697.13918489531;0;0;0
Construction;88.6828227181325;26.9492576092372;1889.14058078959;12.3940542365555;5821.63731486018;306.413176531198;354.900534117805;72.4682932574832;484.980119779714;877.004829748092;139.112820873056;323.107040620558;297.749370495671;88.085409005189;1791.88299577767;1014.84089736446;3500.32631388498;1610.15005822211;1890.17613417608;3567.19640845078;2784.87494370377;179350.447994584;92272.5896711003
Property_business;12.5465723249058;15.8243789295043;101.802519202951;2.18054698032477;313.717965776405;51.0789250417917;59.1617447511959;11.1637954978449;74.711554074042;273.009084506113;16.9270151406615;402.016018359482;229.280236673908;194.989348221167;120.971282541027;141.998870783994;278.25657931845;127.998028918286;150.258550400164;213.468835041902;163.696686043702;4139.98940924052;5389.98974588005
Compo;379.841193488462;516.970300860926;690.071654950306;61.7152520634937;2126.54729397759;1428.02580485703;1653.9991834348;380.341925302921;2545.36516154671;11085.8546248145;433.535713328933;19415.8937362046;11088.4092300842;9895.84933276296;2394.57317163016;5044.11759219373;1619.3324239078;744.892900406791;874.439487024017;756.463389793116;1720.37295943905;640.221968028236;125484.581853405
