2030;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo;C;G;I;X;Tot_uses;Y;M
Crude_oil;0;37317.7084699793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;839.9997774;35184.6500940945
Liquid_fuels;0;3337.44386046455;0;0;0;5.79587827091217;341.236931007757;238.801859109741;44.9924287443237;8155.64340908011;0;78.6473632751585;0;26.8811128077433;109.492176328033;220.967538702865;10785.061153692;428.956145003225;1425.28819797537;2438.68376290639;3052.21243613877;34.0257543178831;264.601254152094;14404.8162924717;0;0;0;0;40611.2751511385;11438.6447945888
Gas_fuels;0;615.436628411442;802.475664230288;0;6100.96148590843;994.043505135608;220.669804199158;20.76537745578;1235.17389210059;2971.97292673306;524.087703039551;136.68018093323;711.100547800781;46.7163196481811;1947.87153481348;384.016474457163;1331.97633638937;2.14336708072223;0;1127.24345605329;292.610182494287;423.873688439263;3296.2534354207;6471.79748732987;0;0;0;0;2725.15642608374;25608.1123383027
Solid_fuels;0;3666.74376585904;3150.31923045952;952.072738820068;6729.56288492616;667.98296177327;0;622.961397146484;24.6461942375793;78.4018809803009;545.924701162354;9.06695727331446;0;3.09902190152557;300.609140940079;25.4745124156141;0;0;0;124.57427476792;52.2933230974731;77.0076825879805;598.850188647155;6281.46179290848;0;0;0;0;22523.2991356696;1110.86360516159
Elec_heating;0;0;1160.20298050127;0;6661.16801425957;646.874125335754;702.791007413286;155.740349286621;1036.69500586743;2991.58991670154;1113.68646342444;289.466841252702;1659.23466751465;98.9377200935704;2733.50727201306;813.285694320354;1456.82513060815;6.61083996015992;0;884.708023965344;324.346339308838;1422.2015077401;11059.7490092159;21986.5519247081;0;0;-4207.71449574178;0;62215.4254886454;0
Steel_Iron;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18533.7231815355;0
NonFerrousMetals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23724.1680252739;0
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4643.50880017072;0
OthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23194.6642062024;0
ChemicalPharma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95160.3344966005;0
Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19380.2755836314;0
Auto_indus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150307.176690275;0
OthEquip;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59875.3330882643;0
Electronics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26549.2779076866;0
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136034.542884025;0
OthManuf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218238.376523838;0
LandTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82547.0305595811;0
NavalTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22351.3803461995;0
AirTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21422.0248777468;0
AgriForest_Fish;0;0;0;16107.061898974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76378.2021159944;0
Construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;354768.648291974;0
Property_business;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315782.567720291;0
Compo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2455682.91234744;0
ktoe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
